eleve_id;matiere;prof_id;note;coef;date;trimestre
IV4vrB2AXHzvZuzNG-VBemYYgbeSn6Atfn3JHWm7urg;ESPAGNOL;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;10,00;1,00;2023-10-10;Trimestre 1
x98XOvwoNyehe5aGZFC4QGm8ZPyM6Sof0LJwXpfNP-c;FRANÇAIS;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;13,00;1,00;2023-09-21;Trimestre 1
Jmb2Zp7OzViHfStfxbPZejJQGwNhalrYDPUL9ackCNk;FRANÇAIS;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;18,00;1,00;2023-09-21;Trimestre 1
g34-PymcwTHigMQA-tcOWM7lTXmazA41KO7I5TfRLS4;FRANÇAIS;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;6,00;1,00;2023-09-21;Trimestre 1
L4QL8ltgetnUp0hCH1kvkkOXLhS4gL5w0theSjYVYc4;FRANÇAIS;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;19,00;1,00;2023-09-21;Trimestre 1
H_euoKbCaEqXVKQ3jtX7_Z9LaA4YN_Tj7-FHjOpAZqY;FRANÇAIS;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;15,00;1,00;2023-09-21;Trimestre 1
M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI;FRANÇAIS;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;12,00;1,00;2023-09-21;Trimestre 1
DyJf1T4yDLgrUi52e67pJRZ2osLJ06bgQGRyybEHGAw;FRANÇAIS;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;7,00;1,00;2023-09-21;Trimestre 1
iZ7mcjzo2OmLsnUjV581ksgku0_jJR2peEFuZcuTmNI;FRANÇAIS;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;12,50;1,00;2023-09-21;Trimestre 1
0M7YVYNgcnP1fXyEH27kTbI8xI3J_5Y_VDWwdsv78ws;FRANÇAIS;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;17,00;1,00;2023-09-21;Trimestre 1
4z3S0asPCajLU5mtsF-FEH3134hoSvdC56epCyBqqVk;FRANÇAIS;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;14,00;1,00;2023-09-21;Trimestre 1
-apglKHWvlC1l3Iar9i0OLDsJegtfjEoln1nkM9GlQw;FRANÇAIS;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;11,00;1,00;2023-09-21;Trimestre 1
NtxDQ77rDLKF4f-niWAKs5dyTcA6wtOwsSMo1pg1dPY;FRANÇAIS;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;16,50;1,00;2023-09-21;Trimestre 1
wV3IqFJNTAlEDlFBhSn7F3oB2EQT95imwa8q2iaBCWE;FRANÇAIS;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;17,50;1,00;2023-09-21;Trimestre 1
UQebojALlUhQ92lbdwUPUCuwh_Pd1d5DEZ_BNMXpRAA;FRANÇAIS;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;10,00;1,00;2023-09-21;Trimestre 1
E0lT2maisVx8GUK4mXjN8HD8H33cvDRW8YGPAo03lRg;FRANÇAIS;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;9,00;1,00;2023-09-21;Trimestre 1
uepqpa_JsfrYacOUpJ7HPdKTMk3VUmS8sPFJqVUAkBA;FRANÇAIS;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;14,00;1,00;2023-09-21;Trimestre 1
PLfNCUqOUlxw1H1az_cjgV2yoW5Ago62H4WGRzGrx6A;FRANÇAIS;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;5,00;1,00;2023-09-21;Trimestre 1
7jewNDq3sKFX49MMpfHa7SUVf2DWtQbuTSK6_o9kz_c;FRANÇAIS;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;10,00;1,00;2023-09-21;Trimestre 1
w3qw7LNY6qnKGFH7BP9Nk4igCL82OZvws08UVvEcybk;FRANÇAIS;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;17,00;1,00;2023-09-21;Trimestre 1
gIMlSLngj1_RyZWWxPfNzUzR3Ks9EDTMU0QJNtoalEk;FRANÇAIS;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;10,00;1,00;2023-09-21;Trimestre 1
9W7PDf6tNgiXgJ2GUmtLbhqL_RXtyHo3LCrd_OfQvPk;FRANÇAIS;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;16,00;1,00;2023-09-21;Trimestre 1
qytKdqpM1m1lc1PzdbT3tGMwwDtu8mlxoC0vm0HcsTk;FRANÇAIS;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;16,50;1,00;2023-09-21;Trimestre 1
2Dstl4nD5FvsxwtVwcRss2ARYjelctyUuQRWLgC8PeM;FRANÇAIS;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;8,50;1,00;2023-09-21;Trimestre 1
nbNO1s36O83B54-tALZW65QNZiOMWN-YU2tzeImkO6A;FRANÇAIS;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;15,00;1,00;2023-09-21;Trimestre 1
ZzZvoyMYwrVbciTPVkzMLv0vxPOEcR5cgsfowxSs3WQ;FRANÇAIS;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;12,00;1,00;2023-09-21;Trimestre 1
osRq9D-3-bIyPNSAIcfyge_bCzM2oz9UtCCe64mB1ds;FRANÇAIS;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;14,00;1,00;2023-09-21;Trimestre 1
f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI;FRANÇAIS;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;17,50;1,00;2023-09-21;Trimestre 1
eABFkYXbLomfyZZz07CeDtvdPoDXF3LiJa0j1wLQ_H0;FRANÇAIS;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;11,00;1,00;2023-09-21;Trimestre 1
GDDietQJISvCsR3bK7Hz_EofL5x2lA2XMV9zVe9YYqg;FRANÇAIS;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;18,00;1,00;2023-09-21;Trimestre 1
BLa3p_eiISSBdv6nJfXWXWoD72Q7YiK1uYJwjlJz9Jc;FRANÇAIS;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;16,00;1,00;2023-09-21;Trimestre 1
IV4vrB2AXHzvZuzNG-VBemYYgbeSn6Atfn3JHWm7urg;FRANÇAIS;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;16,50;1,00;2023-09-21;Trimestre 1
x98XOvwoNyehe5aGZFC4QGm8ZPyM6Sof0LJwXpfNP-c;HISTOIRE GEOGRAPHIE;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;5,00;1,00;2023-09-27;Trimestre 1
Jmb2Zp7OzViHfStfxbPZejJQGwNhalrYDPUL9ackCNk;HISTOIRE GEOGRAPHIE;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;7,25;1,00;2023-09-27;Trimestre 1
g34-PymcwTHigMQA-tcOWM7lTXmazA41KO7I5TfRLS4;HISTOIRE GEOGRAPHIE;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;6,50;1,00;2023-09-27;Trimestre 1
L4QL8ltgetnUp0hCH1kvkkOXLhS4gL5w0theSjYVYc4;HISTOIRE GEOGRAPHIE;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;4,50;1,00;2023-09-27;Trimestre 1
H_euoKbCaEqXVKQ3jtX7_Z9LaA4YN_Tj7-FHjOpAZqY;HISTOIRE GEOGRAPHIE;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;8,75;1,00;2023-09-27;Trimestre 1
M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI;HISTOIRE GEOGRAPHIE;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;9,50;1,00;2023-09-27;Trimestre 1
DyJf1T4yDLgrUi52e67pJRZ2osLJ06bgQGRyybEHGAw;HISTOIRE GEOGRAPHIE;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;7,00;1,00;2023-09-27;Trimestre 1
iZ7mcjzo2OmLsnUjV581ksgku0_jJR2peEFuZcuTmNI;HISTOIRE GEOGRAPHIE;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;8,00;1,00;2023-09-27;Trimestre 1
0M7YVYNgcnP1fXyEH27kTbI8xI3J_5Y_VDWwdsv78ws;HISTOIRE GEOGRAPHIE;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;8,00;1,00;2023-09-27;Trimestre 1
-apglKHWvlC1l3Iar9i0OLDsJegtfjEoln1nkM9GlQw;HISTOIRE GEOGRAPHIE;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;6,75;1,00;2023-09-27;Trimestre 1
NtxDQ77rDLKF4f-niWAKs5dyTcA6wtOwsSMo1pg1dPY;HISTOIRE GEOGRAPHIE;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;7,00;1,00;2023-09-27;Trimestre 1
wV3IqFJNTAlEDlFBhSn7F3oB2EQT95imwa8q2iaBCWE;HISTOIRE GEOGRAPHIE;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;6,00;1,00;2023-09-27;Trimestre 1
UQebojALlUhQ92lbdwUPUCuwh_Pd1d5DEZ_BNMXpRAA;HISTOIRE GEOGRAPHIE;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;9,00;1,00;2023-09-27;Trimestre 1
E0lT2maisVx8GUK4mXjN8HD8H33cvDRW8YGPAo03lRg;HISTOIRE GEOGRAPHIE;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;7,50;1,00;2023-09-27;Trimestre 1
PLfNCUqOUlxw1H1az_cjgV2yoW5Ago62H4WGRzGrx6A;HISTOIRE GEOGRAPHIE;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;7,50;1,00;2023-09-27;Trimestre 1
7jewNDq3sKFX49MMpfHa7SUVf2DWtQbuTSK6_o9kz_c;HISTOIRE GEOGRAPHIE;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;7,00;1,00;2023-09-27;Trimestre 1
gIMlSLngj1_RyZWWxPfNzUzR3Ks9EDTMU0QJNtoalEk;HISTOIRE GEOGRAPHIE;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;7,50;1,00;2023-09-27;Trimestre 1
9W7PDf6tNgiXgJ2GUmtLbhqL_RXtyHo3LCrd_OfQvPk;HISTOIRE GEOGRAPHIE;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;6,50;1,00;2023-09-27;Trimestre 1
qytKdqpM1m1lc1PzdbT3tGMwwDtu8mlxoC0vm0HcsTk;HISTOIRE GEOGRAPHIE;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;8,00;1,00;2023-09-27;Trimestre 1
2Dstl4nD5FvsxwtVwcRss2ARYjelctyUuQRWLgC8PeM;HISTOIRE GEOGRAPHIE;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;4,50;1,00;2023-09-27;Trimestre 1
nbNO1s36O83B54-tALZW65QNZiOMWN-YU2tzeImkO6A;HISTOIRE GEOGRAPHIE;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;7,75;1,00;2023-09-27;Trimestre 1
ZzZvoyMYwrVbciTPVkzMLv0vxPOEcR5cgsfowxSs3WQ;HISTOIRE GEOGRAPHIE;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;8,00;1,00;2023-09-27;Trimestre 1
osRq9D-3-bIyPNSAIcfyge_bCzM2oz9UtCCe64mB1ds;HISTOIRE GEOGRAPHIE;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;9,00;1,00;2023-09-27;Trimestre 1
f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI;HISTOIRE GEOGRAPHIE;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;8,00;1,00;2023-09-27;Trimestre 1
eABFkYXbLomfyZZz07CeDtvdPoDXF3LiJa0j1wLQ_H0;HISTOIRE GEOGRAPHIE;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;5,50;1,00;2023-09-27;Trimestre 1
GDDietQJISvCsR3bK7Hz_EofL5x2lA2XMV9zVe9YYqg;HISTOIRE GEOGRAPHIE;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;8,00;1,00;2023-09-27;Trimestre 1
IV4vrB2AXHzvZuzNG-VBemYYgbeSn6Atfn3JHWm7urg;HISTOIRE GEOGRAPHIE;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;9,50;1,00;2023-09-27;Trimestre 1
x98XOvwoNyehe5aGZFC4QGm8ZPyM6Sof0LJwXpfNP-c;SPE MATHS;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;8,00;1,00;2023-09-26;Trimestre 1
Jmb2Zp7OzViHfStfxbPZejJQGwNhalrYDPUL9ackCNk;SPE MATHS;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;7,00;1,00;2023-09-26;Trimestre 1
g34-PymcwTHigMQA-tcOWM7lTXmazA41KO7I5TfRLS4;SPE MATHS;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;16,00;1,00;2023-09-26;Trimestre 1
L4QL8ltgetnUp0hCH1kvkkOXLhS4gL5w0theSjYVYc4;SPE MATHS;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;14,00;1,00;2023-09-26;Trimestre 1
H_euoKbCaEqXVKQ3jtX7_Z9LaA4YN_Tj7-FHjOpAZqY;SPE MATHS;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;10,50;1,00;2023-09-26;Trimestre 1
M_dfb_cusVE8FUwHIR6wNBQVsTK96E2GDKV6cxHciMI;SPE MATHS;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;8,00;1,00;2023-09-26;Trimestre 1
DyJf1T4yDLgrUi52e67pJRZ2osLJ06bgQGRyybEHGAw;SPE MATHS;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;8,00;1,00;2023-09-26;Trimestre 1
iZ7mcjzo2OmLsnUjV581ksgku0_jJR2peEFuZcuTmNI;SPE MATHS;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;4,00;1,00;2023-09-26;Trimestre 1
0M7YVYNgcnP1fXyEH27kTbI8xI3J_5Y_VDWwdsv78ws;SPE MATHS;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;11,00;1,00;2023-09-26;Trimestre 1
4z3S0asPCajLU5mtsF-FEH3134hoSvdC56epCyBqqVk;SPE MATHS;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;5,00;1,00;2023-09-26;Trimestre 1
-apglKHWvlC1l3Iar9i0OLDsJegtfjEoln1nkM9GlQw;SPE MATHS;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;9,00;1,00;2023-09-26;Trimestre 1
NtxDQ77rDLKF4f-niWAKs5dyTcA6wtOwsSMo1pg1dPY;SPE MATHS;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;20,00;1,00;2023-09-26;Trimestre 1
wV3IqFJNTAlEDlFBhSn7F3oB2EQT95imwa8q2iaBCWE;SPE MATHS;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;12,50;1,00;2023-09-26;Trimestre 1
UQebojALlUhQ92lbdwUPUCuwh_Pd1d5DEZ_BNMXpRAA;SPE MATHS;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;2,00;1,00;2023-09-26;Trimestre 1
E0lT2maisVx8GUK4mXjN8HD8H33cvDRW8YGPAo03lRg;SPE MATHS;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;3,00;1,00;2023-09-26;Trimestre 1
uepqpa_JsfrYacOUpJ7HPdKTMk3VUmS8sPFJqVUAkBA;SPE MATHS;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;15,00;1,00;2023-09-26;Trimestre 1
PLfNCUqOUlxw1H1az_cjgV2yoW5Ago62H4WGRzGrx6A;SPE MATHS;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;10,50;1,00;2023-09-26;Trimestre 1
7jewNDq3sKFX49MMpfHa7SUVf2DWtQbuTSK6_o9kz_c;SPE MATHS;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;15,00;1,00;2023-09-26;Trimestre 1
w3qw7LNY6qnKGFH7BP9Nk4igCL82OZvws08UVvEcybk;SPE MATHS;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;10,50;1,00;2023-09-26;Trimestre 1
gIMlSLngj1_RyZWWxPfNzUzR3Ks9EDTMU0QJNtoalEk;SPE MATHS;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;10,50;1,00;2023-09-26;Trimestre 1
9W7PDf6tNgiXgJ2GUmtLbhqL_RXtyHo3LCrd_OfQvPk;SPE MATHS;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;14,00;1,00;2023-09-26;Trimestre 1
qytKdqpM1m1lc1PzdbT3tGMwwDtu8mlxoC0vm0HcsTk;SPE MATHS;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;5,50;1,00;2023-09-26;Trimestre 1
2Dstl4nD5FvsxwtVwcRss2ARYjelctyUuQRWLgC8PeM;SPE MATHS;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;10,00;1,00;2023-09-26;Trimestre 1
nbNO1s36O83B54-tALZW65QNZiOMWN-YU2tzeImkO6A;SPE MATHS;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;14,50;1,00;2023-09-26;Trimestre 1
ZzZvoyMYwrVbciTPVkzMLv0vxPOEcR5cgsfowxSs3WQ;SPE MATHS;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;9,00;1,00;2023-09-26;Trimestre 1
osRq9D-3-bIyPNSAIcfyge_bCzM2oz9UtCCe64mB1ds;SPE MATHS;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;13,00;1,00;2023-09-26;Trimestre 1
f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI;SPE MATHS;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;18,50;1,00;2023-09-26;Trimestre 1
eABFkYXbLomfyZZz07CeDtvdPoDXF3LiJa0j1wLQ_H0;SPE MATHS;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;7,00;1,00;2023-09-26;Trimestre 1
GDDietQJISvCsR3bK7Hz_EofL5x2lA2XMV9zVe9YYqg;SPE MATHS;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;20,00;1,00;2023-09-26;Trimestre 1
BLa3p_eiISSBdv6nJfXWXWoD72Q7YiK1uYJwjlJz9Jc;SPE MATHS;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;Abs;1,00;2023-09-26;Trimestre 1
IV4vrB2AXHzvZuzNG-VBemYYgbeSn6Atfn3JHWm7urg;SPE MATHS;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;16,00;1,00;2023-09-26;Trimestre 1
w3qw7LNY6qnKGFH7BP9Nk4igCL82OZvws08UVvEcybk;ANGLAIS LVB BFI (ACL);9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;17,00;2,00;2023-11-10;Trimestre 1
2Dstl4nD5FvsxwtVwcRss2ARYjelctyUuQRWLgC8PeM;ANGLAIS LVB BFI (ACL);9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;10,00;2,00;2023-11-10;Trimestre 1
Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI;APPROFONDISSEMENT CULTUREL ET LINGUISTIQUE;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE;16,50;2,00;2023-10-29;Trimestre 1
iZ7mcjzo2OmLsnUjV581ksgku0_jJR2peEFuZcuTmNI;APPROFONDISSEMENT CULTUREL ET LINGUISTIQUE;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE;15,00;2,00;2023-10-29;Trimestre 1
NtxDQ77rDLKF4f-niWAKs5dyTcA6wtOwsSMo1pg1dPY;APPROFONDISSEMENT CULTUREL ET LINGUISTIQUE;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE;17,50;2,00;2023-10-29;Trimestre 1
Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI;ARABE BFI (CDM);t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;18,00;1,00;2023-11-27;Trimestre 1
iZ7mcjzo2OmLsnUjV581ksgku0_jJR2peEFuZcuTmNI;ARABE BFI (CDM);t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;18,00;1,00;2023-11-27;Trimestre 1
NtxDQ77rDLKF4f-niWAKs5dyTcA6wtOwsSMo1pg1dPY;ARABE BFI (CDM);t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;17,00;1,00;2023-11-27;Trimestre 1
2Dstl4nD5FvsxwtVwcRss2ARYjelctyUuQRWLgC8PeM;ARABE BFI (CDM);t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;18,00;1,00;2023-11-27;Trimestre 1
E0lT2maisVx8GUK4mXjN8HD8H33cvDRW8YGPAo03lRg;SPE SVT;7dLZyMhOF_FPmomOc2iu30jdKEJUFwLL3G2BAqLUUCc;19,00;1,00;2024-05-15;Trimestre 3
fIt8WCE2mRt8_OGeNI7XmGCNbRmtwwLA5cDOusKUsfc;Éducation physique et sportive;B7GrK5swbxBAbPSyCFdGyKo3cQMRXm5VsdgINHUeWLA;14,50;1,00;2023-12-13;Trimestre 2
WS4WDhmqO5Qcb0LibUmX64_gzrBx85uRjceQHJarop4;Éducation physique et sportive;B7GrK5swbxBAbPSyCFdGyKo3cQMRXm5VsdgINHUeWLA;10,75;1,00;2023-12-13;Trimestre 2
Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI;Éducation physique et sportive;B7GrK5swbxBAbPSyCFdGyKo3cQMRXm5VsdgINHUeWLA;13,75;1,00;2023-12-13;Trimestre 2
lNEJ5a05KaUVUoLSYuMlQPkOfjII_JkqOjvBm4EPRr8;Éducation physique et sportive;B7GrK5swbxBAbPSyCFdGyKo3cQMRXm5VsdgINHUeWLA;13,75;1,00;2023-12-13;Trimestre 2
uGsXQRaoRIGR1l98issI_ga-kyi2O74i3FNKYZCRexQ;Éducation physique et sportive;B7GrK5swbxBAbPSyCFdGyKo3cQMRXm5VsdgINHUeWLA;18,25;1,00;2023-12-13;Trimestre 2
rCQ6CzAbLrwDryL5-vw_7QXkLT1qK4ujF3zrOsgU3fE;Éducation physique et sportive;B7GrK5swbxBAbPSyCFdGyKo3cQMRXm5VsdgINHUeWLA;16,00;1,00;2023-12-13;Trimestre 2
bAlHwRB6EDjZiRPueOs17faIQojKM6p58P343Kb-ev0;Éducation physique et sportive;B7GrK5swbxBAbPSyCFdGyKo3cQMRXm5VsdgINHUeWLA;12,25;1,00;2023-12-13;Trimestre 2
BsF57gSEcGBn6ZJO_JgaqlhoipWo41hjAZcc1VpllVQ;Éducation physique et sportive;B7GrK5swbxBAbPSyCFdGyKo3cQMRXm5VsdgINHUeWLA;18,25;1,00;2023-12-13;Trimestre 2
y5BzawHlNZq_H7zcguz5D52uWICkndScpadG-g73Aeg;Éducation physique et sportive;B7GrK5swbxBAbPSyCFdGyKo3cQMRXm5VsdgINHUeWLA;Disp;1,00;2023-12-13;Trimestre 2
YswxOZrqTGLTW_jkdfurfq6pwpppKbTzfyWlvQoHqlA;Éducation physique et sportive;B7GrK5swbxBAbPSyCFdGyKo3cQMRXm5VsdgINHUeWLA;17,50;1,00;2023-12-13;Trimestre 2
QYlu9FZFBu5bG_yl6XwkwGN_Xa2fDohC4itGy3VD1v0;Éducation physique et sportive;B7GrK5swbxBAbPSyCFdGyKo3cQMRXm5VsdgINHUeWLA;Disp;1,00;2023-12-13;Trimestre 2
bbgtRCF62jBSWt0Xn4LdVQWnR3M8pHeaUrra500N69E;Éducation physique et sportive;B7GrK5swbxBAbPSyCFdGyKo3cQMRXm5VsdgINHUeWLA;18,25;1,00;2023-12-13;Trimestre 2
Wy68zbgrqn7Tz90feRhX8Y42q4brC7WK7KkyD0P6AH8;Éducation physique et sportive;B7GrK5swbxBAbPSyCFdGyKo3cQMRXm5VsdgINHUeWLA;12,25;1,00;2023-12-13;Trimestre 2
M6LucN9TRo6gtjkbeFD4CEYMQr0B0ibJ6IYf5EcMqpM;Éducation physique et sportive;B7GrK5swbxBAbPSyCFdGyKo3cQMRXm5VsdgINHUeWLA;12,50;1,00;2023-12-13;Trimestre 2
S6BaMiLTYlgqYW_wuCAa6PNn7GYuLdB7H1DEAFKeDiw;Éducation physique et sportive;B7GrK5swbxBAbPSyCFdGyKo3cQMRXm5VsdgINHUeWLA;13,75;1,00;2023-12-13;Trimestre 2
4z3S0asPCajLU5mtsF-FEH3134hoSvdC56epCyBqqVk;Éducation physique et sportive;B7GrK5swbxBAbPSyCFdGyKo3cQMRXm5VsdgINHUeWLA;11,50;1,00;2023-12-13;Trimestre 2
7yT3LeEQdnMEDe2Nx9HQ3i9lLlCiJxVjocJTzJErBI8;Éducation physique et sportive;B7GrK5swbxBAbPSyCFdGyKo3cQMRXm5VsdgINHUeWLA;18,25;1,00;2023-12-13;Trimestre 2
wLuBjVsgMFml6JCB3RBapewh-v_MlHGnq3PPG2DylRo;Éducation physique et sportive;B7GrK5swbxBAbPSyCFdGyKo3cQMRXm5VsdgINHUeWLA;16,00;1,00;2023-12-13;Trimestre 2
