classes;motif;date;nb_demi_journee;eleve_id
3B;SANS EXCUSES;2024-01-25;1;IE5czaM5eqGcurQ3enbVlHDxYSPxeyxdgs96uGY3kV8
3B;Motif non encore connu;2024-01-30;2;IE5czaM5eqGcurQ3enbVlHDxYSPxeyxdgs96uGY3kV8
3B;SANS EXCUSES;2024-02-20;1;IE5czaM5eqGcurQ3enbVlHDxYSPxeyxdgs96uGY3kV8
3B;Motif non encore connu;2024-03-28;1;IE5czaM5eqGcurQ3enbVlHDxYSPxeyxdgs96uGY3kV8
3B;Motif non encore connu;2024-05-22;1;IE5czaM5eqGcurQ3enbVlHDxYSPxeyxdgs96uGY3kV8
3B;Motif non encore connu;2024-05-30;1;IE5czaM5eqGcurQ3enbVlHDxYSPxeyxdgs96uGY3kV8
5A;REUNION CVC;2023-10-19;0;DA3lFXuYQCYoNE-0rWpXUg5UnTFsd-Tgm-HBtpd-s9k
5A;MALADIE SANS CERTIFICAT;2024-04-09;2;DA3lFXuYQCYoNE-0rWpXUg5UnTFsd-Tgm-HBtpd-s9k
5A;SORTIE SCOLAIRE OU PEDAGOGIQUE;2024-04-19;0;DA3lFXuYQCYoNE-0rWpXUg5UnTFsd-Tgm-HBtpd-s9k
5A;RDV MEDICAL EXTERIEUR;2024-05-24;1;DA3lFXuYQCYoNE-0rWpXUg5UnTFsd-Tgm-HBtpd-s9k
5A;MALADIE SANS CERTIFICAT;2024-06-05;1;DA3lFXuYQCYoNE-0rWpXUg5UnTFsd-Tgm-HBtpd-s9k
5A;SORTIE SCOLAIRE OU PEDAGOGIQUE;2024-06-14;0;DA3lFXuYQCYoNE-0rWpXUg5UnTFsd-Tgm-HBtpd-s9k
5A;Motif non encore connu;2024-06-24;1;DA3lFXuYQCYoNE-0rWpXUg5UnTFsd-Tgm-HBtpd-s9k
5A;Motif non encore connu;2024-06-24;1;DA3lFXuYQCYoNE-0rWpXUg5UnTFsd-Tgm-HBtpd-s9k
5A;Motif non encore connu;2024-06-24;1;DA3lFXuYQCYoNE-0rWpXUg5UnTFsd-Tgm-HBtpd-s9k
5A;Motif non encore connu;2024-06-26;1;DA3lFXuYQCYoNE-0rWpXUg5UnTFsd-Tgm-HBtpd-s9k
5A;Motif non encore connu;2024-06-26;1;DA3lFXuYQCYoNE-0rWpXUg5UnTFsd-Tgm-HBtpd-s9k
5A;Motif non encore connu;2024-06-28;1;DA3lFXuYQCYoNE-0rWpXUg5UnTFsd-Tgm-HBtpd-s9k
5A;Motif non encore connu;2024-06-28;1;DA3lFXuYQCYoNE-0rWpXUg5UnTFsd-Tgm-HBtpd-s9k
5A;Motif non encore connu;2024-06-28;1;DA3lFXuYQCYoNE-0rWpXUg5UnTFsd-Tgm-HBtpd-s9k
2B;MALADIE SANS CERTIFICAT;2023-11-08;1;TUUcSkuuTGxNEi80ls8WXMH_DJCBsnXvjSvTQle4Yb4
2B;MALADIE SANS CERTIFICAT;2023-11-15;1;TUUcSkuuTGxNEi80ls8WXMH_DJCBsnXvjSvTQle4Yb4
2B;MALADIE SANS CERTIFICAT;2023-11-22;1;TUUcSkuuTGxNEi80ls8WXMH_DJCBsnXvjSvTQle4Yb4
2B;Evénement interne;2023-12-07;1;TUUcSkuuTGxNEi80ls8WXMH_DJCBsnXvjSvTQle4Yb4
2B;MALADIE SANS CERTIFICAT;2023-12-18;2;TUUcSkuuTGxNEi80ls8WXMH_DJCBsnXvjSvTQle4Yb4
2B;SANS EXCUSES;2023-12-19;1;TUUcSkuuTGxNEi80ls8WXMH_DJCBsnXvjSvTQle4Yb4
2B;MALADIE SANS CERTIFICAT;2023-12-20;1;TUUcSkuuTGxNEi80ls8WXMH_DJCBsnXvjSvTQle4Yb4
2B;RETARD PLUS DE 5 MIN;2024-01-26;1;TUUcSkuuTGxNEi80ls8WXMH_DJCBsnXvjSvTQle4Yb4
2B;RAISON FAMILIALE;2024-02-16;1;TUUcSkuuTGxNEi80ls8WXMH_DJCBsnXvjSvTQle4Yb4
2B;MALADIE SANS CERTIFICAT;2024-03-20;1;TUUcSkuuTGxNEi80ls8WXMH_DJCBsnXvjSvTQle4Yb4
2B;Projet pédagogique;2024-03-26;0;TUUcSkuuTGxNEi80ls8WXMH_DJCBsnXvjSvTQle4Yb4
2B;MALADIE SANS CERTIFICAT;2024-03-27;1;TUUcSkuuTGxNEi80ls8WXMH_DJCBsnXvjSvTQle4Yb4
2B;SANS EXCUSES;2024-04-02;1;TUUcSkuuTGxNEi80ls8WXMH_DJCBsnXvjSvTQle4Yb4
2B;RETARD PLUS DE 5 MIN;2024-04-03;1;TUUcSkuuTGxNEi80ls8WXMH_DJCBsnXvjSvTQle4Yb4
2B;SANS EXCUSES;2024-04-04;1;TUUcSkuuTGxNEi80ls8WXMH_DJCBsnXvjSvTQle4Yb4
2B;RAISON FAMILIALE;2024-04-08;2;TUUcSkuuTGxNEi80ls8WXMH_DJCBsnXvjSvTQle4Yb4
2B;RAISON FAMILIALE;2024-04-09;1;TUUcSkuuTGxNEi80ls8WXMH_DJCBsnXvjSvTQle4Yb4
2B;RETARD PLUS DE 5 MIN;2024-04-17;1;TUUcSkuuTGxNEi80ls8WXMH_DJCBsnXvjSvTQle4Yb4
2B;RETARD PLUS DE 5 MIN;2024-05-15;1;TUUcSkuuTGxNEi80ls8WXMH_DJCBsnXvjSvTQle4Yb4
2B;RETARD PLUS DE 5 MIN;2024-05-20;1;TUUcSkuuTGxNEi80ls8WXMH_DJCBsnXvjSvTQle4Yb4
2B;RETARD PLUS DE 5 MIN;2024-05-22;1;TUUcSkuuTGxNEi80ls8WXMH_DJCBsnXvjSvTQle4Yb4
2B;SANS EXCUSES;2024-05-28;1;TUUcSkuuTGxNEi80ls8WXMH_DJCBsnXvjSvTQle4Yb4
2B;SANS EXCUSES;2024-05-28;1;TUUcSkuuTGxNEi80ls8WXMH_DJCBsnXvjSvTQle4Yb4
2B;RETARD PLUS DE 5 MIN;2024-05-29;1;TUUcSkuuTGxNEi80ls8WXMH_DJCBsnXvjSvTQle4Yb4
2B;SANS EXCUSES;2024-05-29;1;TUUcSkuuTGxNEi80ls8WXMH_DJCBsnXvjSvTQle4Yb4
2B;SANS EXCUSES;2024-05-30;1;TUUcSkuuTGxNEi80ls8WXMH_DJCBsnXvjSvTQle4Yb4
2B;RETARD PLUS DE 5 MIN;2024-05-31;1;TUUcSkuuTGxNEi80ls8WXMH_DJCBsnXvjSvTQle4Yb4
2B;RAISON FAMILIALE;2024-06-06;1;TUUcSkuuTGxNEi80ls8WXMH_DJCBsnXvjSvTQle4Yb4
2B;RAISON FAMILIALE;2024-06-07;1;TUUcSkuuTGxNEi80ls8WXMH_DJCBsnXvjSvTQle4Yb4
5C;RAISON FAMILIALE;2023-12-11;2;1Iajm6QBIbny62jjeJtVQ-AWwdHA-VXyv9bC_B0boVE
5C;SORTIE SCOLAIRE OU PEDAGOGIQUE;2024-01-25;0;1Iajm6QBIbny62jjeJtVQ-AWwdHA-VXyv9bC_B0boVE
5C;SORTIE SCOLAIRE OU PEDAGOGIQUE;2024-01-26;0;1Iajm6QBIbny62jjeJtVQ-AWwdHA-VXyv9bC_B0boVE
5C;MALADIE SANS CERTIFICAT;2024-01-29;2;1Iajm6QBIbny62jjeJtVQ-AWwdHA-VXyv9bC_B0boVE
5C;RAISON FAMILIALE;2024-05-29;1;1Iajm6QBIbny62jjeJtVQ-AWwdHA-VXyv9bC_B0boVE
5C;RETARD PLUS DE 5 MIN;2024-06-25;1;1Iajm6QBIbny62jjeJtVQ-AWwdHA-VXyv9bC_B0boVE
6C;SORTIE SCOLAIRE OU PEDAGOGIQUE;2023-10-02;0;geP3dvwhju2coxz95QgJAYrnucPl30Vk_ET6eul_Nog
6C;SORTIE SCOLAIRE OU PEDAGOGIQUE;2023-10-03;0;geP3dvwhju2coxz95QgJAYrnucPl30Vk_ET6eul_Nog
6C;SORTIE SCOLAIRE OU PEDAGOGIQUE;2023-10-04;0;geP3dvwhju2coxz95QgJAYrnucPl30Vk_ET6eul_Nog
6C;MALADIE SANS CERTIFICAT;2024-01-12;2;geP3dvwhju2coxz95QgJAYrnucPl30Vk_ET6eul_Nog
6C;Projet pédagogique;2024-03-26;0;geP3dvwhju2coxz95QgJAYrnucPl30Vk_ET6eul_Nog
1B/C;MALADIE SANS CERTIFICAT;2023-09-18;2;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI
1B/C;MALADIE SANS CERTIFICAT;2023-10-04;1;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI
1B/C;MALADIE SANS CERTIFICAT;2023-10-05;1;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI
1B/C;MALADIE SANS CERTIFICAT;2023-10-19;1;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI
1B/C;MALADIE SANS CERTIFICAT;2023-11-24;2;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI
1B/C;MALADIE AVEC CERTIFICAT;2024-01-15;2;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI
1B/C;MALADIE AVEC CERTIFICAT;2024-01-16;2;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI
1B/C;MALADIE AVEC CERTIFICAT;2024-01-17;2;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI
1B/C;MALADIE AVEC CERTIFICAT;2024-01-18;2;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI
1B/C;MALADIE AVEC CERTIFICAT;2024-01-19;2;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI
1B/C;MALADIE SANS CERTIFICAT;2024-02-01;2;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI
1B/C;MALADIE SANS CERTIFICAT;2024-02-02;2;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI
1B/C;MALADIE SANS CERTIFICAT;2024-02-07;1;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI
1B/C;MALADIE SANS CERTIFICAT;2024-02-12;2;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI
1B/C;MALADIE SANS CERTIFICAT;2024-02-19;1;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI
1B/C;MALADIE SANS CERTIFICAT;2024-02-22;1;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI
1B/C;MALADIE SANS CERTIFICAT;2024-03-19;2;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI
1B/C;MALADIE SANS CERTIFICAT;2024-03-25;1;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI
1B/C;MALADIE SANS CERTIFICAT;2024-04-16;2;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI
1B/C;MALADIE SANS CERTIFICAT;2024-04-17;2;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI
1B/C;MALADIE SANS CERTIFICAT;2024-04-18;2;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI
1B/C;MALADIE SANS CERTIFICAT;2024-04-19;2;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI
1B/C;RETARD PLUS DE 5 MIN;2024-04-22;1;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI
1B/C;MALADIE SANS CERTIFICAT;2024-05-20;1;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI
1B/C;Motif non encore connu;2024-05-22;1;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI
1B/C;Motif non encore connu;2024-05-23;1;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI
1B/C;Motif non encore connu;2024-05-23;2;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI
1B/C;Motif non encore connu;2024-05-24;1;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI
1B/C;Motif non encore connu;2024-05-24;1;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI
1B/C;Motif non encore connu;2024-05-27;1;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI
1B/C;Motif non encore connu;2024-05-27;2;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI
1B/C;Motif non encore connu;2024-05-28;1;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI
1B/C;Motif non encore connu;2024-05-28;1;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI
1B/C;Motif non encore connu;2024-05-30;1;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI
1B/C;Motif non encore connu;2024-05-30;1;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI
1B/C;Motif non encore connu;2024-05-31;2;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI
6B;SORTIE SCOLAIRE OU PEDAGOGIQUE;2023-10-04;0;vHiKJedL8UWFCxEoClr0ZZmAs_UYz1-IXecIBRQoTFg
6B;SORTIE SCOLAIRE OU PEDAGOGIQUE;2023-10-05;0;vHiKJedL8UWFCxEoClr0ZZmAs_UYz1-IXecIBRQoTFg
6B;SORTIE SCOLAIRE OU PEDAGOGIQUE;2023-10-06;0;vHiKJedL8UWFCxEoClr0ZZmAs_UYz1-IXecIBRQoTFg
6B;RETOUR DOMICILE;2023-10-16;2;vHiKJedL8UWFCxEoClr0ZZmAs_UYz1-IXecIBRQoTFg
6B;MALADIE SANS CERTIFICAT;2023-12-04;1;vHiKJedL8UWFCxEoClr0ZZmAs_UYz1-IXecIBRQoTFg
6B;MALADIE SANS CERTIFICAT;2024-01-30;1;vHiKJedL8UWFCxEoClr0ZZmAs_UYz1-IXecIBRQoTFg
6B;MALADIE SANS CERTIFICAT;2024-01-31;1;vHiKJedL8UWFCxEoClr0ZZmAs_UYz1-IXecIBRQoTFg
6B;MALADIE SANS CERTIFICAT;2024-02-01;2;vHiKJedL8UWFCxEoClr0ZZmAs_UYz1-IXecIBRQoTFg
6B;MALADIE SANS CERTIFICAT;2024-02-02;2;vHiKJedL8UWFCxEoClr0ZZmAs_UYz1-IXecIBRQoTFg
6B;MALADIE SANS CERTIFICAT;2024-03-29;2;vHiKJedL8UWFCxEoClr0ZZmAs_UYz1-IXecIBRQoTFg
6B;MALADIE SANS CERTIFICAT;2024-04-08;2;vHiKJedL8UWFCxEoClr0ZZmAs_UYz1-IXecIBRQoTFg
6B;MALADIE SANS CERTIFICAT;2024-04-09;2;vHiKJedL8UWFCxEoClr0ZZmAs_UYz1-IXecIBRQoTFg
6B;MALADIE SANS CERTIFICAT;2024-04-18;2;vHiKJedL8UWFCxEoClr0ZZmAs_UYz1-IXecIBRQoTFg
6B;MALADIE SANS CERTIFICAT;2024-04-19;2;vHiKJedL8UWFCxEoClr0ZZmAs_UYz1-IXecIBRQoTFg
6B;RETOUR DOMICILE;2024-05-21;2;vHiKJedL8UWFCxEoClr0ZZmAs_UYz1-IXecIBRQoTFg
6B;MALADIE SANS CERTIFICAT;2024-05-30;1;vHiKJedL8UWFCxEoClr0ZZmAs_UYz1-IXecIBRQoTFg
6B;MALADIE SANS CERTIFICAT;2024-05-31;2;vHiKJedL8UWFCxEoClr0ZZmAs_UYz1-IXecIBRQoTFg
6B;RAISON FAMILIALE;2024-06-07;1;vHiKJedL8UWFCxEoClr0ZZmAs_UYz1-IXecIBRQoTFg
3A;RAISON FAMILIALE;2023-09-25;2;OOpRCRxvrwoyfys-Yh0wxX2Tbib8y2cclwOUWTh78Rw
3A;MALADIE SANS CERTIFICAT;2023-10-11;1;OOpRCRxvrwoyfys-Yh0wxX2Tbib8y2cclwOUWTh78Rw
3A;MALADIE SANS CERTIFICAT;2023-11-24;2;OOpRCRxvrwoyfys-Yh0wxX2Tbib8y2cclwOUWTh78Rw
3A;MALADIE SANS CERTIFICAT;2024-01-25;2;OOpRCRxvrwoyfys-Yh0wxX2Tbib8y2cclwOUWTh78Rw
3A;RETOUR DOMICILE;2024-02-06;1;OOpRCRxvrwoyfys-Yh0wxX2Tbib8y2cclwOUWTh78Rw
3A;MALADIE SANS CERTIFICAT;2024-02-21;1;OOpRCRxvrwoyfys-Yh0wxX2Tbib8y2cclwOUWTh78Rw
3A;RETARD JUSTIFIEE;2024-04-15;1;OOpRCRxvrwoyfys-Yh0wxX2Tbib8y2cclwOUWTh78Rw
3A;RAISON FAMILIALE;2024-04-23;2;OOpRCRxvrwoyfys-Yh0wxX2Tbib8y2cclwOUWTh78Rw
4B;Motif non encore connu;2024-04-19;1;0KKBKLP8YKH8y1iOxusjfq4YYltI9NEo-1By1V3NF9E
4B;RETARD PLUS DE 5 MIN;2024-05-27;1;0KKBKLP8YKH8y1iOxusjfq4YYltI9NEo-1By1V3NF9E
4A;RAISON FAMILIALE;2023-10-05;1;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4A;MALADIE SANS CERTIFICAT;2023-10-09;2;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4A;MALADIE SANS CERTIFICAT;2023-10-10;2;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4A;MALADIE SANS CERTIFICAT;2023-10-11;1;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4A;MALADIE SANS CERTIFICAT;2023-10-12;1;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4A;MALADIE SANS CERTIFICAT;2023-10-13;1;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4A;RETARD PLUS DE 5 MIN;2023-10-18;1;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4A;RAISON FAMILIALE;2023-10-20;2;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4A;RAISON FAMILIALE;2023-11-09;1;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4A;RAISON FAMILIALE;2023-11-09;1;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4A;RAISON FAMILIALE;2023-11-23;1;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4A;RAISON FAMILIALE;2023-11-23;1;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4A;APPEL FAMILLE;2023-12-01;1;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4A;APPEL FAMILLE;2023-12-01;1;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4A;APPEL FAMILLE;2023-12-06;1;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4A;APPEL FAMILLE;2023-12-07;1;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4A;APPEL FAMILLE;2023-12-08;1;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4A;APPEL FAMILLE;2023-12-08;2;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4A;RAISON FAMILIALE;2023-12-14;1;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4A;Motif non encore connu;2023-12-20;1;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4A;Motif non encore connu;2023-12-21;1;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4A;Motif non encore connu;2023-12-22;1;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4A;Motif non encore connu;2024-01-12;2;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4A;APPEL FAMILLE;2024-01-31;1;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4A;APPEL FAMILLE;2024-02-01;1;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4A;APPEL FAMILLE;2024-02-02;2;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4A;Motif non encore connu;2024-02-15;1;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4A;Motif non encore connu;2024-02-15;1;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4A;Motif non encore connu;2024-02-20;1;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4A;Motif non encore connu;2024-02-20;1;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4A;Motif non encore connu;2024-02-21;1;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4A;Motif non encore connu;2024-03-14;1;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4A;Motif non encore connu;2024-03-14;1;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4A;Motif non encore connu;2024-03-25;2;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4A;Motif non encore connu;2024-03-27;1;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4C;APPEL FAMILLE;2024-04-16;2;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4C;APPEL FAMILLE;2024-04-17;1;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4C;APPEL FAMILLE;2024-04-18;1;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4C;Motif non encore connu;2024-04-19;1;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4C;Motif non encore connu;2024-04-22;1;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4C;Motif non encore connu;2024-04-22;1;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4C;Motif non encore connu;2024-04-23;1;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4C;Motif non encore connu;2024-04-24;1;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4C;Motif non encore connu;2024-04-25;1;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4C;Motif non encore connu;2024-04-25;1;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4C;Motif non encore connu;2024-04-26;1;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4C;Motif non encore connu;2024-04-26;1;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4C;RETARD PLUS DE 5 MIN;2024-05-16;1;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4C;RETARD PLUS DE 5 MIN;2024-05-20;1;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4C;APPEL FAMILLE;2024-06-03;1;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
4C;APPEL FAMILLE;2024-06-04;1;tPttCr4FdfOwDWhWFi2ScH154wk2iSBdx6Eqj6z2pRI
1A;MALADIE SANS CERTIFICAT;2023-10-05;2;Jmb2Zp7OzViHfStfxbPZejJQGwNhalrYDPUL9ackCNk
1A;RETARD PLUS DE 5 MIN;2023-11-16;1;Jmb2Zp7OzViHfStfxbPZejJQGwNhalrYDPUL9ackCNk
1A;RAISON FAMILIALE;2023-11-20;1;Jmb2Zp7OzViHfStfxbPZejJQGwNhalrYDPUL9ackCNk
1A;RAISON FAMILIALE;2023-11-21;2;Jmb2Zp7OzViHfStfxbPZejJQGwNhalrYDPUL9ackCNk
1A;MALADIE SANS CERTIFICAT;2023-11-24;1;Jmb2Zp7OzViHfStfxbPZejJQGwNhalrYDPUL9ackCNk
1A;MALADIE SANS CERTIFICAT;2023-11-27;1;Jmb2Zp7OzViHfStfxbPZejJQGwNhalrYDPUL9ackCNk
1A;RETARD PLUS DE 5 MIN;2023-11-29;1;Jmb2Zp7OzViHfStfxbPZejJQGwNhalrYDPUL9ackCNk
1A;Motif non encore connu;2023-12-01;1;Jmb2Zp7OzViHfStfxbPZejJQGwNhalrYDPUL9ackCNk
1A;Motif non encore connu;2023-12-01;1;Jmb2Zp7OzViHfStfxbPZejJQGwNhalrYDPUL9ackCNk
1A;Motif non encore connu;2023-12-06;1;Jmb2Zp7OzViHfStfxbPZejJQGwNhalrYDPUL9ackCNk
1A;Motif non encore connu;2023-12-06;2;Jmb2Zp7OzViHfStfxbPZejJQGwNhalrYDPUL9ackCNk
1A;Motif non encore connu;2023-12-07;1;Jmb2Zp7OzViHfStfxbPZejJQGwNhalrYDPUL9ackCNk
1A;Motif non encore connu;2023-12-07;1;Jmb2Zp7OzViHfStfxbPZejJQGwNhalrYDPUL9ackCNk
1A;Motif non encore connu;2023-12-08;1;Jmb2Zp7OzViHfStfxbPZejJQGwNhalrYDPUL9ackCNk
1A;Motif non encore connu;2023-12-11;1;Jmb2Zp7OzViHfStfxbPZejJQGwNhalrYDPUL9ackCNk
1A;Motif non encore connu;2023-12-14;1;Jmb2Zp7OzViHfStfxbPZejJQGwNhalrYDPUL9ackCNk
1A;Motif non encore connu;2023-12-14;2;Jmb2Zp7OzViHfStfxbPZejJQGwNhalrYDPUL9ackCNk
1A;Motif non encore connu;2023-12-15;1;Jmb2Zp7OzViHfStfxbPZejJQGwNhalrYDPUL9ackCNk
1A;MALADIE SANS CERTIFICAT;2023-12-19;2;Jmb2Zp7OzViHfStfxbPZejJQGwNhalrYDPUL9ackCNk
1A;MALADIE SANS CERTIFICAT;2023-12-20;2;Jmb2Zp7OzViHfStfxbPZejJQGwNhalrYDPUL9ackCNk
1A;MALADIE SANS CERTIFICAT;2023-12-21;2;Jmb2Zp7OzViHfStfxbPZejJQGwNhalrYDPUL9ackCNk
1A;Motif non encore connu;2023-12-22;1;Jmb2Zp7OzViHfStfxbPZejJQGwNhalrYDPUL9ackCNk
1A;Motif non encore connu;2024-01-10;2;Jmb2Zp7OzViHfStfxbPZejJQGwNhalrYDPUL9ackCNk
1A;Motif non encore connu;2024-01-19;1;Jmb2Zp7OzViHfStfxbPZejJQGwNhalrYDPUL9ackCNk
1A;Motif non encore connu;2024-01-25;1;Jmb2Zp7OzViHfStfxbPZejJQGwNhalrYDPUL9ackCNk
1A;Motif non encore connu;2024-01-25;1;Jmb2Zp7OzViHfStfxbPZejJQGwNhalrYDPUL9ackCNk
1A;RETARD PLUS DE 5 MIN;2024-01-31;1;Jmb2Zp7OzViHfStfxbPZejJQGwNhalrYDPUL9ackCNk
1A;Motif non encore connu;2024-01-31;1;Jmb2Zp7OzViHfStfxbPZejJQGwNhalrYDPUL9ackCNk
1A;Motif non encore connu;2024-01-31;2;Jmb2Zp7OzViHfStfxbPZejJQGwNhalrYDPUL9ackCNk
1A;APPEL FAMILLE;2024-02-15;2;Jmb2Zp7OzViHfStfxbPZejJQGwNhalrYDPUL9ackCNk
1A;APPEL FAMILLE;2024-02-20;2;Jmb2Zp7OzViHfStfxbPZejJQGwNhalrYDPUL9ackCNk
1A;APPEL FAMILLE;2024-02-21;2;Jmb2Zp7OzViHfStfxbPZejJQGwNhalrYDPUL9ackCNk
